层,录波,方向,接口,最小值,最大值,变化次数,变化时刻_s,取值摘要,电压电流相关
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC1.CurrentFailSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC1.NetworkCommand,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC1.SYNCBits,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC_OBC.AL,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC_OBC.ControllerSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC_OBC.Counter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC_OBC.CurrentFailSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC_OBC.NC,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC_OBC.SYNCBits,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_RRM.ActiveLoadMaster,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_RRM.ControllerSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_RRM.Counter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_RRM.CurrentFailSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_RRM.NetworkCommand,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_RRM.SYNCBits,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_ICM.ActiveLoads,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_ICM.ControllerSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_ICM.Counter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_ICM.CurrentFailSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_ICM.NetworkCommand,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_ICM.SyncBits,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.ActiveLoadMaster,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.ControllerSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Counter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.CounterError,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.CurrentFailSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.NetworkCommand,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node0,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node1,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node10,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node11,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node12,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node13,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node14,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node15,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node16,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node17,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node18,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node19,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node2,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node20,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node21,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node22,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node23,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node24,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node25,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node26,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node27,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node28,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node29,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node3,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node30,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node31,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node32,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node33,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node34,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node35,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node36,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node37,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node38,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node39,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node4,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node5,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node6,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node7,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node8,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Node9,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.Reserved,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NWM_TBOX.SYNCBits,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.PPD_1.PPD_SwitchSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.PPD_1.PPD_TypesOfNoise,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.PPD_1.Reserved,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RADAR_1.RADAR_AudibleBeepRate,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RADAR_1.RADAR_LHRRadarSensorDistance,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RADAR_1.RADAR_RHMRRadarSensorDistance,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RADAR_1.RADAR_RadarDetectSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RADAR_1.RADAR_RadarWorkSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RRM_1.RRM_CreepFuncSet,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RRM_1.RRM_DrivemodeRembSet,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RRM_1.RRM_PPDFuncSet,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.RRM_1.RRM_PPDTypesOfNoise,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.AliveCounter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Checksum,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.DVD_SET_HORNcmd,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remo_FastWarming,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remote_AC_Req,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remote_BattConstantStsReq,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remote_CirculationMode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remote_Fastcooling,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remote_KeepWarmReq,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remote_Limit_Start,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Remote_SmaChrgReq,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.RemotestartReq,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Rmote_Control_Lock,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.Rmote_LowBeamCon_Req,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.TBOX_4GSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.TBOX_Diag_sts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.TBOX_GPSSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_1.TBOX_PowerSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_2.Elevation,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.TBOX_2.Elevation_Valid,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.Driver.BrakeMode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.Driver.BrakePedal_perc,0,100,2,"26.240, 29.840","{0, 100}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.Driver.Key,0,1,1,26.440,"{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.Driver.Gear_Button,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.Driver.DriveMode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.Driver.AccPedal_perc,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_BMS_Ctrl.VCU_charge_relay_control,0,7,2,"26.640, 95.040","{0, 7}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_BMS_Ctrl.VCU_Discharge_relay_control,0,4,5,"26.640, 26.840, 27.240, 66.640, 95.040","{0, 1, 2, 4}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_BMS_Ctrl.VCU_BMS_Ctrl_Checksum,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_BMS_Ctrl.VCU_BMS_Ctrl_Counter,0,15,668,"0.440, 0.640, 0.840, 1.040, 1.240, 1.440, 1.640, 1.840, 2.040, 2.240 …",min=0; max=15; distinct=16,否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_BMS_Ctrl.VCU_BMS_target_state,2,7,4,"26.640, 27.240, 66.640, 95.040","{2, 3, 4, 7}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_BMS_Ctrl.VCU_ChargeFiller_Temp,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_BMS_Ctrl.VCU_CrashStatus,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_Vehicle_status,2,7,6,"26.640, 26.840, 27.240, 66.640, 66.840, 95.040","{2, 3, 4, 7}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_powersystem_Error,0,2,1,95.040,"{0, 2}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_OBCVCC_state,0,1,1,26.640,"{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_Geer_Positon,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_BMSVCC_state,0,1,1,26.640,"{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_AcceleratorPedal_position,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_BrakePedal_position,0,100,2,"26.440, 30.840","{0, 100}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_Brakepump_Rely_state,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_CC_and_PP_state,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_CP_Stage,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_Drive_mode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_Geaeral_CAN1_Counter,0,15,668,"0.440, 0.640, 0.840, 1.040, 1.240, 1.440, 1.640, 1.840, 2.040, 2.240 …",min=0; max=15; distinct=16,否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_HVBox_state,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_Key_Position,0,2,1,26.640,"{0, 2}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_MCVCC_state,0,1,1,26.640,"{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_Geaeral_CAN1.VCU_vacuum_degree,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_Target_output_MaxTorque,10,10,0,,{10},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_MC_Contron_mode,1,1,0,,{1},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_MC_TrqCtrl_Checksum,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_MC_TrqCtrl_Counter,0,15,668,"0.440, 0.640, 0.840, 1.040, 1.240, 1.440, 1.640, 1.840, 2.040, 2.240 …",min=0; max=15; distinct=16,否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_MC_enable,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_MC_ratateDirection,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_MC_target_state,2,7,4,"26.640, 27.240, 66.640, 95.040","{2, 3, 4, 7}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_TrqCtrl.VCU_Target_output_Torque,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_12Vcharge_Enable,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_Contron_mode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_Ctrl_Counter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_max_out_curr_Limit,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_max_output_volt_Limit,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_min_out_volt_Limit,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_output_current_request,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_output_voltage_request,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_DCDC_Ctrl.VCU_DCDC_target_state,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_SpdCtrl.VCU_MC_SpdCtrl_Checksum,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_SpdCtrl.VCU_MC_SpdCtrl_Counter,0,15,668,"0.440, 0.640, 0.840, 1.040, 1.240, 1.440, 1.640, 1.840, 2.040, 2.240 …",min=0; max=15; distinct=16,否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_SpdCtrl.VCU_MC_target_Maxspeed,7500,7500,0,,{7500},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_MC_SpdCtrl.VCU_MC_target_speed,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_OBC_Ctrl.VCU_Charge_Enable,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_OBC_Ctrl.VCU_Max_ChargeCable,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_OBC_Ctrl.VCU_Max_ChgPile_out_current,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_OBC_Ctrl.VCU_OBC_Ctrl_Counter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VCU_OBC_Ctrl.VCU_OBC_target_state,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VersionRep.Hardware_major_version_number,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VersionRep.Hardware_minor_version_number,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VersionRep.Software_major_version_number,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Power.VersionRep.Software_minor_version_number,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_2.VCU_TqReqCmd,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_2.VCU_bMCUPowerOff,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_2.VCU_bMCUActDischgCmd,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_2.VCU_DCDCTarVolt,0,13.5,2,"30.040, 66.840","{0, 13.5}",是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_2.VCU_DCDCstCtrlReq,0,1,2,"30.040, 66.840","{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_2.VCU_ModeReq,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_2.VCU_RemoteHVReady,0,0,0,,{0},否
