"OutputName","OutputDataType","OutputGroup","OutputRefBlock","OutputInternalSymbol","InputName","InputDataType","InputGroup","InputRefBlock","InputInternalSymbol","DependencyKind","DependencyConfidence","Explanation","FaultInjectionHint","Evidence"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_Chg.BMS_PwrLimit_Chg_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_Chg/BMS_PwrLimit_Chg_Counter_ToBus","Veh_1_B.VCar_Outport_gz","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_PwrLimit_Chg_Counter_Value; Veh_1_P.OvrdVal_Value_hc. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_gz"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_Chg_MsgEnable.BMS_PwrLimit_Chg_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_Chg_MsgEnable/BMS_PwrLimit_Chg_MsgDisable","Veh_1_B.VCar_Outport_fyu","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.BMS_PwrLimit_ChgEnableOvrdVal_V; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fyu"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_10sMaxDischgPwr_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_10sMaxDischgPwr_ToBus","Veh_1_B.VCar_Outport_d1u","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_10sMaxDischgPwr_Value; Veh_1_P.OvrdVal_Value_al. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_d1u"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_30sMaxDischgPwr_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_30sMaxDischgPwr_ToBus","Veh_1_B.VCar_Outport_bq","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_30sMaxDischgPwr_Value; Veh_1_P.OvrdVal_Value_aq3. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_bq"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_MaxContDischgPwr_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_MaxContDischgPwr_ToBus","Veh_1_B.VCar_Outport_ceh","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_DW.DiscreteTimeIntegrator_DSTATE; Veh_1_DW.DiscreteTimeIntegrator2_DSTATE; Veh_1_DW.Memory1_PreviousInput; Veh_1_P.BattDischargeCurrent_maxIndex; Veh_1_P.BattPeakDischargeCurrent_maxInd; Veh_1_P.Constant4_Value; Veh_1_P.Gain_Gain; Veh_1_P.Gain1_Gain_c; Veh_1_P.Gain1_Gain_e; Veh_1_P.K2C_Value; Veh_1_P.OvrdVal_Value_e3; Veh_1_P.P_BattAmbientTemp_K; Veh_1_P.P_BattCharResistance_Data; Veh_1_P.P_BattCharResistance_X; Veh_1_P.P_BattDischargeCurrent_Data; Veh_1_P.P_BattDischargeCurrent_X; Veh_1_P.P_BattDischargeCurrent_Y; Veh_1_P.P_BattDischResistance_Data; Veh_1_P.P_BattDischResistance_X; Veh_1_P.P_BattMaxCapacity_Ah; Veh_1_P.P_BattPeakDischargeCurrent_Data; Veh_1_P.P_BattPeakDischargeCurrent_X; Veh_1_P.P_BattPeakDischargeCurrent_Y; Veh_1_P.Saturation1_LowerSat; Veh_1_P.Saturation1_UpperSat; Veh_1_P.W2kW_Gain. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ceh"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_PwrLimit_DisChg_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_PwrLimit_DisChg_Counter_ToBus","Veh_1_B.VCar_Outport_kt","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_PwrLimit_DisChg_Counter_Val; Veh_1_P.OvrdVal_Value_a5o. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kt"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg_MsgEnable.BMS_PwrLimit_DisChg_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg_MsgEnable/BMS_PwrLimit_DisChg_MsgDisable","Veh_1_B.VCar_Outport_f4t","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.BMS_PwrLimit_DisChgEnableOvrdVa; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_f4t"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_BattTempAvg_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_BattTempAvg_ToBus","Veh_1_B.VCar_Outport_heq","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_BattTempAvg_Value; Veh_1_P.OvrdVal_Value_pq. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_heq"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_Cell_total_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_Cell_total_ToBus","Veh_1_B.VCar_Outport_lq","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Cell_total_Value; Veh_1_P.OvrdVal_Value_bb1. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lq"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMax_Num_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMax_Num_ToBus","Veh_1_B.VCar_Outport_pf","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellTempMax_Num_Value; Veh_1_P.OvrdVal_Value_d0o. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_pf"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMax_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMax_ToBus","Veh_1_B.VCar_Outport_izn","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellTempMax_Value; Veh_1_P.OvrdVal_Value_gi. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_izn"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMin_Num_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMin_Num_ToBus","Veh_1_B.VCar_Outport_i3v","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellTempMin_Num_Value; Veh_1_P.OvrdVal_Value_l2x. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_i3v"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMin_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMin_ToBus","Veh_1_B.VCar_Outport_lma","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_CellTempMin_Value; Veh_1_P.OvrdVal_Value_les. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lma"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_Temp_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_Temp_Counter_ToBus","Veh_1_B.VCar_Outport_hs","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Temp_Counter_Value; Veh_1_P.OvrdVal_Value_m41. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_hs"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_Temp_sensor_total_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_Temp_sensor_total_ToBus","Veh_1_B.VCar_Outport_igj","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Temp_sensor_total_Value; Veh_1_P.OvrdVal_Value_df. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_igj"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp_MsgEnable.BMS_Temp_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp_MsgEnable/BMS_Temp_MsgDisable","Veh_1_B.VCar_Outport_die","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.BMS_TempEnableOvrdVal_Value; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_die"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_1_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_1_ToBus","Veh_1_B.VCar_Outport_kh","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_1_Value; Veh_1_P.OvrdVal_Value_ps. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kh"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_2_ToBus","Veh_1_B.VCar_Outport_ap","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_2_Value; Veh_1_P.OvrdVal_Value_kfh. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ap"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_3_ToBus","Veh_1_B.VCar_Outport_is","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_3_Value; Veh_1_P.OvrdVal_Value_d1. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_is"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_4_ToBus","Veh_1_B.VCar_Outport_h1","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_4_Value; Veh_1_P.OvrdVal_Value_fd. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_h1"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_5_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_5_ToBus","Veh_1_B.VCar_Outport_lf","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_5_Value; Veh_1_P.OvrdVal_Value_pv. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lf"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_6_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_6_ToBus","Veh_1_B.VCar_Outport_ata","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_6_Value; Veh_1_P.OvrdVal_Value_mk4. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ata"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_7_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_7_ToBus","Veh_1_B.VCar_Outport_b3","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_7_Value; Veh_1_P.OvrdVal_Value_ao. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_b3"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_TempSensorMsg1_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_TempSensorMsg1_Counter_ToBus","Veh_1_B.VCar_Outport_pn","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_TempSensorMsg1_Counter_Valu; Veh_1_P.OvrdVal_Value_dm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_pn"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1_MsgEnable.BMS_TempSensorMsg1_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1_MsgEnable/BMS_TempSensorMsg1_MsgDisable","Veh_1_B.VCar_Outport_b23","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.BMS_TempSensorMsg1EnableOvrdVal; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_b23"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_10_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_10_ToBus","Veh_1_B.VCar_Outport_fy","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_10_Value; Veh_1_P.OvrdVal_Value_de. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fy"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_11_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_11_ToBus","Veh_1_B.VCar_Outport_bk2","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_11_Value; Veh_1_P.OvrdVal_Value_kg. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_bk2"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_12_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_12_ToBus","Veh_1_B.VCar_Outport_aa","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_12_Value; Veh_1_P.OvrdVal_Value_nbv. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_aa"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_13_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_13_ToBus","Veh_1_B.VCar_Outport_fm","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_13_Value; Veh_1_P.OvrdVal_Value_or1. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fm"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_14_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_14_ToBus","Veh_1_B.VCar_Outport_cyp","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_14_Value; Veh_1_P.OvrdVal_Value_cr. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_cyp"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_8_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_8_ToBus","Veh_1_B.VCar_Outport_lmz","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_8_Value; Veh_1_P.OvrdVal_Value_lx. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lmz"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_9_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_9_ToBus","Veh_1_B.VCar_Outport_o5m","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Sensor_temp_9_Value; Veh_1_P.OvrdVal_Value_l3. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_o5m"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_TempSensorMsg2_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_TempSensorMsg2_Counter_ToBus","Veh_1_B.VCar_Outport_cf","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_TempSensorMsg2_Counter_Valu; Veh_1_P.OvrdVal_Value_an. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_cf"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2_MsgEnable.BMS_TempSensorMsg2_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2_MsgEnable/BMS_TempSensorMsg2_MsgDisable","Veh_1_B.VCar_Outport_j11","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_MsgEnable_Value; Veh_1_P.BMS_TempSensorMsg2EnableOvrdVal; Veh_1_P.MsgEnable_Value; Veh_1_P.OvrdVal_Value_d3; Veh_1_P.OvrdVal_Value_fwm. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_j11"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_Battery_NOT_matching_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_Battery_NOT_matching_ToBus","Veh_1_B.VCar_Outport_npg","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_Battery_NOT_matching_Value; Veh_1_P.OvrdVal_Value_csc. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_npg"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_SOC_Break_1_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_SOC_Break_1_ToBus","Veh_1_B.VCar_Outport_dg4","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_SOC_Break_1_Value; Veh_1_P.OvrdVal_Value_ke. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_dg4"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_SOC_too_High_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_SOC_too_High_ToBus","Veh_1_B.VCar_Outport_iiw","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_SOC_too_High_Value; Veh_1_P.OvrdVal_Value_k5m. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_iiw"
